emp_id,first_name,last_name,department,salary,hire_date,active
E10885,Mateo,Nair,Finance,3353.11,2021-04-02,False
E10886,Sara,Larsen,Engineering,9666.71,2025-12-19,True
E10887,Kofi,Nakamura,Engineering,8561.02,2024-11-17,True
E10888,Omar,Schmidt,People,11535.13,2025-02-26,True
E10889,Zofia,Dubois,Marketing,2737.17,2018-02-14,True
E10890,Aarav,Dubois,Support,6658.05,2022-11-15,True
E10891,Zofia,Okafor,Operations,6087.74,2022-11-08,False
E10892,Aarav,Nakamura,People,13475.76,2024-10-21,True
E10893,Sara,Mensah,Finance,11194.51,2020-10-22,True
E10894,Amara,Silva,Finance,13829.92,2023-12-06,True
E10895,Omar,Silva,Operations,10034.58,2021-12-05,False
E10896,Rafael,Moreau,Legal,14360.93,2019-04-05,True
E10897,Lena,Larsen,Finance,8922.63,2020-09-26,True
E10898,Aarav,Costa,Engineering,6337.86,2019-03-03,True
E10899,Uma,Okafor,Engineering,13096.86,2020-05-15,True
E10900,Elena,Novak,Sales,12547.06,2020-08-08,False
E10901,Elena,Haddad,People,10280.81,2018-05-27,True
E10902,Hugo,Petrov,Legal,10930.41,2023-03-28,True
E10903,Kofi,Sato,Sales,3886.42,2025-05-28,True
E10904,Aarav,Schmidt,Support,12136.94,2020-04-25,True
E10905,Lena,Ibrahim,Sales,7830.25,2023-02-03,True
E10906,Ines,Kowalski,Finance,3321.59,2020-03-22,True
E10907,Rafael,Okafor,Legal,10179.94,2020-04-04,True
E10908,Jonas,Nakamura,Operations,12213.66,2023-04-18,True
E10909,Chen,Mensah,Legal,5770.54,2020-07-24,True
E10910,Rafael,Mensah,Support,13235.36,2024-06-21,True
E10911,Zofia,Kowalski,Engineering,7919.0,2022-07-19,True
E10912,Sara,Tanaka,Legal,3473.0,2024-05-17,True
E10913,Priya,Novak,Finance,8323.62,2020-09-13,True
E10914,Elena,Sato,Engineering,13995.0,2023-07-22,True
E10915,Fatima,Mensah,Operations,7872.24,2024-09-15,True
E10916,Zofia,Rossi,Sales,13967.55,2025-10-21,True
E10917,Aarav,Tanaka,People,6951.25,2018-07-27,False
E10918,Rafael,Nakamura,Support,11104.46,2024-01-22,True
E10919,Jonas,Mensah,Legal,4751.79,2019-11-12,True
E10920,Priya,Larsen,Legal,3528.35,2025-11-03,True
E10921,Rafael,Nakamura,Operations,9467.96,2019-10-21,True
E10922,Priya,Petrov,Marketing,7096.14,2026-09-16,True
E10923,Viktor,Moreau,Support,10637.7,2018-08-27,True
E10924,Chen,Novak,Support,8544.12,2023-05-10,True
E10925,Uma,Kowalski,Finance,11541.08,2026-07-06,True
E10926,Fatima,Moreau,Marketing,6787.65,2019-07-05,True
E10927,Elena,Okafor,Engineering,8399.39,2024-04-02,False
E10928,Kofi,Larsen,People,14781.8,2024-11-09,True
E10929,Rafael,Larsen,Sales,9794.63,2020-03-21,True
E10930,Ines,Mensah,Operations,10774.04,2026-02-18,True
E10931,Mateo,Costa,Support,10097.58,2019-09-11,True
E10932,Priya,Larsen,Marketing,8554.05,2025-12-19,True
E10933,Nadia,Sato,People,9501.95,2022-04-27,True
E10934,Aarav,Nair,Legal,10237.75,2024-02-21,True
E10935,Uma,Novak,People,14757.38,2021-07-16,True
E10936,Sara,Nair,Marketing,5898.02,2021-06-23,True
E10937,Zofia,Novak,Marketing,9015.81,2025-12-20,True
E10938,Omar,Petrov,Finance,3380.8,2021-05-12,False
E10939,Fatima,Haddad,Legal,11537.14,2021-10-04,True
E10940,Lena,Tanaka,Legal,5614.72,2020-02-15,False
E10941,Uma,Petrov,Marketing,10596.6,2022-12-24,True
E10942,Mateo,Novak,Legal,5523.79,2023-04-11,True
E10943,Aarav,Moreau,Marketing,3912.1,2022-05-12,True
E10944,Elena,Moreau,Sales,7631.14,2023-06-03,True
E10945,Lena,Larsen,Finance,6557.39,2025-08-20,True
E10946,Sara,Dubois,Operations,13853.44,2026-03-08,False
E10947,Jonas,Silva,Finance,4678.14,2019-04-17,True
E10948,Nadia,Dubois,Operations,10685.52,2026-08-07,True
E10949,Tomasz,Dubois,Support,2729.07,2021-07-11,True
E10950,Elena,Dubois,Sales,8733.37,2022-06-06,False
E10951,Zofia,Rossi,Legal,3773.88,2019-09-07,True
E10952,Chen,Dubois,Operations,12224.96,2023-08-07,False
E10953,Sara,Dubois,Support,4703.39,2023-01-17,False
E10954,Rafael,Silva,Engineering,6473.92,2019-12-05,True
E10955,Nadia,Kowalski,Legal,3487.68,2026-06-18,True
E10956,Sara,Tanaka,Operations,6013.79,2024-08-18,True
E10957,Hugo,Kowalski,Support,13173.79,2021-08-22,True
E10958,Chen,Kowalski,Finance,9924.05,2021-12-01,True
E10959,Zofia,Tanaka,Marketing,13903.11,2025-08-14,False
E10960,Amara,Tanaka,Sales,8068.57,2022-09-07,True
E10961,Fatima,Nair,Marketing,3832.93,2021-04-14,True
E10962,Priya,Okafor,Engineering,8544.46,2018-07-19,True
E10963,Fatima,Dubois,People,4394.61,2018-07-25,True
E10964,Priya,Tanaka,Marketing,3240.61,2020-09-04,True
E10965,Elena,Moreau,Sales,14837.68,2023-10-07,True
E10966,Jonas,Petrov,Support,3740.56,2019-06-14,True
E10967,Sara,Novak,Legal,6019.81,2019-08-24,True
E10968,Zofia,Ibrahim,People,4302.38,2020-09-12,True
E10969,Elena,Novak,People,3518.04,2021-06-24,True
E10970,Tomasz,Moreau,Sales,13966.84,2023-11-21,True
E10971,Aarav,Dubois,Legal,9496.24,2022-10-05,True
E10972,Priya,Silva,Operations,8787.2,2024-02-05,True
E10973,Zofia,Kowalski,People,2367.21,2023-05-24,True
E10974,Hugo,Schmidt,Operations,2623.48,2025-08-19,True
E10975,Lena,Ibrahim,Operations,13822.71,2018-12-08,True
E10976,Kofi,Dubois,People,7121.04,2021-08-08,True
E10977,Nadia,Ibrahim,Sales,14570.92,2023-02-14,True
E10978,Rafael,Dubois,Sales,3428.96,2019-12-19,True
E10979,Tomasz,Schmidt,Support,7788.99,2024-04-07,True
E10980,Rafael,Haddad,Operations,14554.5,2023-02-24,False
E10981,Aarav,Schmidt,Marketing,7415.78,2023-10-20,True
E10982,Amara,Ibrahim,Engineering,6281.75,2026-06-07,True
E10983,Zofia,Rossi,Marketing,5417.33,2022-09-19,True
E10984,Fatima,Mensah,Marketing,11146.35,2025-12-07,False
E10985,Ines,Ibrahim,Sales,13394.36,2020-10-24,True
E10986,Omar,Dubois,Legal,4135.68,2024-05-12,False
E10987,Kofi,Haddad,Operations,10899.46,2024-11-13,False
E10988,Nadia,Ibrahim,Support,3912.62,2020-03-21,True
E10989,Aarav,Nakamura,Sales,3034.56,2026-05-09,True
E10990,Uma,Dubois,Operations,9825.3,2019-05-10,True
E10991,Amara,Schmidt,Finance,2443.15,2023-11-19,True
E10992,Viktor,Nakamura,Support,5256.68,2026-02-18,True
E10993,Amara,Mensah,Marketing,14866.0,2023-08-25,True
E10994,Lena,Schmidt,Support,14363.78,2023-09-28,False
E10995,Kofi,Tanaka,Engineering,5153.44,2023-05-25,True
E10996,Viktor,Haddad,Legal,6508.44,2024-06-09,True
E10997,Tomasz,Moreau,Marketing,4454.59,2020-11-28,False
E10998,Aarav,Silva,Operations,8742.14,2026-03-16,True
E10999,Rafael,Haddad,Finance,6927.59,2024-10-03,True
E11000,Aarav,Okafor,Sales,3802.82,2023-03-10,True
E11001,Hugo,Nakamura,Sales,9110.59,2019-09-10,True
E11002,Hugo,Ibrahim,Legal,4464.24,2020-08-10,True
E11003,Uma,Silva,Legal,6894.86,2026-06-26,True
E11004,Rafael,Schmidt,Engineering,9429.86,2023-10-20,True
E11005,Priya,Nair,Engineering,3444.47,2023-06-23,False
E11006,Mateo,Okafor,Sales,11750.31,2024-05-09,True
E11007,Mateo,Rossi,People,8059.93,2023-06-26,True
E11008,Tomasz,Schmidt,Operations,13475.31,2022-06-12,True
E11009,Nadia,Sato,Operations,7915.91,2026-07-05,False
E11010,Chen,Novak,Legal,2653.05,2022-11-26,False
E11011,Uma,Haddad,Legal,13870.55,2022-09-18,True
E11012,Fatima,Ibrahim,Finance,14090.59,2021-02-02,True
E11013,Omar,Sato,Sales,4154.78,2021-03-17,False
E11014,Kofi,Nair,Support,10879.63,2024-08-10,True
E11015,Nadia,Nakamura,Sales,10934.04,2025-01-15,True
E11016,Aarav,Dubois,Sales,2264.94,2026-06-16,True
E11017,Viktor,Nair,People,2731.19,2024-06-04,True
E11018,Omar,Petrov,Support,5500.0,2019-10-15,True
E11019,Uma,Ibrahim,Marketing,8953.88,2025-09-18,True
E11020,Chen,Nakamura,Engineering,8689.48,2021-07-23,True
E11021,Ines,Silva,Support,5232.73,2024-11-11,True
E11022,Amara,Nair,Legal,6006.54,2022-05-22,True
E11023,Lena,Haddad,People,7978.89,2024-10-28,True
E11024,Rafael,Petrov,Sales,10313.95,2018-02-17,False
E11025,Jonas,Tanaka,Operations,11613.66,2025-03-20,True
E11026,Nadia,Larsen,Legal,9818.12,2018-10-04,False
E11027,Mateo,Mensah,Sales,4406.01,2023-06-01,True
E11028,Uma,Petrov,Support,14166.7,2019-08-04,True
E11029,Uma,Tanaka,Operations,5402.1,2021-07-01,True
E11030,Uma,Larsen,Engineering,9560.07,2026-05-23,False
E11031,Nadia,Nakamura,Finance,14263.22,2022-01-09,True
E11032,Amara,Silva,People,3369.61,2018-10-11,True
E11033,Elena,Rossi,Engineering,11671.56,2022-06-26,True
E11034,Jonas,Haddad,Marketing,14152.64,2025-08-11,False
E11035,Kofi,Nakamura,Support,3239.46,2025-11-01,True
E11036,Rafael,Petrov,Sales,7388.31,2018-03-28,True
E11037,Aarav,Kowalski,Sales,3792.35,2024-04-15,True
E11038,Aarav,Nair,Operations,6255.4,2020-12-02,True
E11039,Viktor,Schmidt,People,4835.96,2021-04-03,True
E11040,Jonas,Silva,Engineering,7784.86,2021-02-04,True
E11041,Hugo,Costa,People,11134.69,2023-08-11,True
E11042,Uma,Schmidt,Engineering,7961.02,2025-03-16,True
E11043,Nadia,Rossi,Engineering,10000.2,2021-11-25,True
E11044,Fatima,Nakamura,People,4537.6,2025-07-15,True
E11045,Uma,Haddad,Operations,6928.68,2019-10-20,True
E11046,Rafael,Costa,People,7751.63,2021-04-21,True
E11047,Jonas,Larsen,Operations,2987.18,2020-04-10,True
E11048,Rafael,Ibrahim,Finance,7322.99,2020-12-19,True
E11049,Aarav,Moreau,Sales,4745.24,2024-04-28,True
E11050,Nadia,Novak,Marketing,4739.87,2023-04-01,False
E11051,Tomasz,Okafor,Finance,10695.12,2023-12-01,True
E11052,Omar,Moreau,Legal,11722.53,2019-01-12,False
E11053,Zofia,Ibrahim,Sales,9692.4,2018-11-06,True
E11054,Viktor,Tanaka,People,2403.88,2025-06-11,False
E11055,Chen,Ibrahim,Finance,8876.31,2018-02-28,True
E11056,Elena,Tanaka,Finance,7146.75,2025-02-27,True
E11057,Omar,Silva,Engineering,10954.92,2026-04-20,True
E11058,Viktor,Haddad,Finance,3203.21,2026-07-25,True
E11059,Mateo,Costa,Finance,6586.53,2020-06-22,True
E11060,Lena,Moreau,Finance,11993.1,2025-04-11,False
E11061,Rafael,Silva,Marketing,2676.76,2021-12-11,True
E11062,Viktor,Costa,Engineering,3321.05,2021-07-04,True
E11063,Amara,Kowalski,Finance,4791.95,2019-08-24,True
E11064,Zofia,Nakamura,Legal,5217.48,2026-04-12,True
E11065,Rafael,Haddad,People,5539.44,2023-11-17,True
E11066,Uma,Silva,People,6019.19,2022-04-19,True
E11067,Aarav,Sato,Sales,3093.19,2026-06-08,True
E11068,Hugo,Dubois,Sales,2228.49,2020-01-09,True
E11069,Aarav,Tanaka,Support,13136.58,2021-08-05,True
E11070,Mateo,Rossi,Finance,8632.17,2023-06-10,True
E11071,Aarav,Silva,Engineering,13704.41,2025-11-15,True
E11072,Elena,Moreau,People,9350.84,2025-03-04,True
E11073,Uma,Novak,Legal,8955.92,2020-10-22,True
E11074,Elena,Haddad,People,6592.45,2022-02-07,True
E11075,Ines,Tanaka,Legal,9516.59,2024-05-22,True
E11076,Priya,Schmidt,Legal,12370.87,2022-07-06,True
E11077,Fatima,Moreau,Support,8483.02,2022-03-06,True
E11078,Omar,Kowalski,People,6643.76,2020-03-11,True
E11079,Chen,Moreau,Finance,2491.66,2019-04-04,True
E11080,Nadia,Silva,Legal,8945.51,2019-02-11,True
E11081,Priya,Sato,Sales,12023.48,2024-10-18,False
E11082,Ines,Novak,Sales,9443.83,2018-05-15,False
E11083,Jonas,Kowalski,People,12237.31,2024-08-14,True
E11084,Kofi,Dubois,Finance,7885.74,2022-07-12,True
E11085,Uma,Mensah,Marketing,3500.14,2025-03-16,True
E11086,Rafael,Larsen,People,8566.1,2020-08-17,True
E11087,Aarav,Sato,Engineering,14596.89,2020-08-10,True
E11088,Priya,Dubois,Finance,4063.51,2023-06-07,False
E11089,Mateo,Costa,Sales,14539.78,2021-07-15,True
E11090,Viktor,Silva,Operations,11003.62,2026-01-24,False
E11091,Lena,Larsen,Legal,10399.47,2026-02-10,True
E11092,Ines,Tanaka,Support,5006.59,2026-06-09,True
E11093,Ines,Dubois,Engineering,14858.94,2026-02-17,True
E11094,Elena,Schmidt,Operations,8465.0,2022-02-08,True
E11095,Kofi,Rossi,People,3771.52,2025-06-27,True
E11096,Sara,Rossi,Support,8312.23,2021-10-15,True
E11097,Jonas,Moreau,Marketing,13194.86,2024-05-10,True
E11098,Hugo,Silva,Sales,10055.51,2018-05-19,False
E11099,Aarav,Rossi,Support,11362.69,2020-08-18,True
E11100,Mateo,Ibrahim,Engineering,5105.51,2022-01-09,True
E11101,Elena,Rossi,Support,8644.07,2022-12-07,False
E11102,Elena,Petrov,People,6304.98,2025-03-13,True
E11103,Kofi,Costa,Finance,12059.32,2020-03-16,True
E11104,Hugo,Silva,Engineering,5069.66,2019-07-02,True
E11105,Tomasz,Larsen,Engineering,11345.95,2019-07-02,True
E11106,Tomasz,Schmidt,People,9589.52,2020-09-15,True
E11107,Chen,Schmidt,Legal,3511.6,2019-06-02,True
E11108,Mateo,Larsen,Engineering,10184.35,2026-01-26,True
E11109,Zofia,Dubois,Engineering,4900.19,2025-04-23,True
E11110,Aarav,Nair,Engineering,14629.94,2020-10-09,True
E11111,Elena,Petrov,Support,9363.84,2021-02-20,True
E11112,Ines,Nakamura,Finance,3611.57,2020-10-08,True
E11113,Elena,Mensah,Marketing,11543.59,2018-02-13,True
E11114,Amara,Silva,Engineering,9404.9,2023-08-28,True
E11115,Viktor,Costa,Legal,4474.43,2024-08-19,True
E11116,Fatima,Nair,Marketing,6180.03,2025-01-20,True
E11117,Chen,Mensah,Engineering,5434.3,2025-11-17,True
E11118,Sara,Silva,Operations,6377.15,2021-07-05,True
E11119,Lena,Kowalski,Finance,2484.64,2023-04-22,True
E11120,Lena,Haddad,Legal,6832.87,2025-05-26,True
E11121,Elena,Schmidt,Support,8771.79,2025-10-28,True
E11122,Uma,Nakamura,People,2378.18,2025-08-12,True
E11123,Sara,Costa,Finance,6277.44,2025-01-07,True
E11124,Uma,Dubois,Operations,14044.99,2018-09-25,True
E11125,Nadia,Costa,Engineering,10520.68,2024-01-17,True
E11126,Tomasz,Nair,Sales,2716.9,2024-08-04,True
E11127,Hugo,Novak,Engineering,5596.85,2019-09-26,True
E11128,Viktor,Larsen,Finance,3671.68,2020-03-18,True
E11129,Zofia,Petrov,Sales,11812.52,2025-02-05,False
E11130,Ines,Rossi,Engineering,3119.25,2018-11-28,True
E11131,Sara,Kowalski,Operations,11183.43,2024-06-06,True
E11132,Sara,Sato,Operations,5429.12,2026-03-10,True
E11133,Kofi,Nakamura,Marketing,11320.03,2025-10-08,True
E11134,Nadia,Costa,Engineering,11934.06,2022-08-16,False
E11135,Lena,Schmidt,Engineering,3368.37,2022-11-05,False
E11136,Zofia,Nakamura,People,12427.42,2023-01-07,True
E11137,Sara,Rossi,Marketing,5905.57,2020-02-04,True
E11138,Sara,Rossi,Legal,14311.86,2026-08-21,True
E11139,Amara,Tanaka,Engineering,10538.18,2023-07-06,True
E11140,Rafael,Schmidt,Sales,9911.54,2021-05-24,True
E11141,Jonas,Tanaka,Finance,7419.09,2022-09-12,True
E11142,Priya,Sato,People,3045.62,2022-08-12,True
E11143,Amara,Dubois,Marketing,12938.42,2020-09-26,True
E11144,Zofia,Petrov,Marketing,9896.45,2023-01-07,True
E11145,Chen,Sato,Engineering,14427.98,2023-05-25,True
E11146,Zofia,Silva,Engineering,10894.91,2022-01-23,True
E11147,Lena,Larsen,Operations,13635.51,2024-07-11,True
E11148,Sara,Kowalski,Support,13679.35,2026-02-12,True
E11149,Viktor,Novak,Finance,6236.09,2018-04-17,True
E11150,Nadia,Rossi,Operations,11345.25,2020-03-18,True
E11151,Mateo,Kowalski,Operations,8326.15,2026-03-24,True
E11152,Uma,Okafor,Finance,2941.12,2022-08-11,True
E11153,Omar,Larsen,Engineering,8987.25,2020-06-21,False
E11154,Uma,Tanaka,People,14975.21,2026-08-07,True
E11155,Omar,Nakamura,Finance,2907.97,2026-02-05,False
E11156,Uma,Rossi,Marketing,8596.71,2018-11-04,True
E11157,Priya,Petrov,Legal,12433.55,2024-12-28,True
E11158,Fatima,Sato,Operations,4630.87,2026-04-12,True
E11159,Lena,Nakamura,Support,6222.99,2023-03-18,True
E11160,Mateo,Mensah,Support,8007.84,2025-07-18,True
E11161,Chen,Mensah,Engineering,8330.72,2024-07-12,True
E11162,Mateo,Silva,Support,12410.11,2020-11-27,True
E11163,Viktor,Tanaka,Engineering,12546.61,2020-12-22,True
E11164,Chen,Larsen,People,14288.26,2026-08-12,True
E11165,Omar,Kowalski,Operations,6140.17,2019-02-17,False
E11166,Fatima,Kowalski,Support,14418.24,2018-04-28,True
E11167,Aarav,Rossi,Support,14671.08,2020-07-28,True
E11168,Mateo,Nakamura,Sales,7600.31,2022-10-05,True
E11169,Ines,Schmidt,Marketing,13316.83,2025-05-19,True
E11170,Kofi,Okafor,Engineering,4831.57,2022-10-21,True
E11171,Chen,Rossi,People,14132.79,2023-01-25,True
E11172,Hugo,Moreau,Marketing,4637.96,2021-07-02,True
E11173,Tomasz,Kowalski,People,6750.77,2020-01-17,True
E11174,Uma,Okafor,Legal,11028.98,2024-12-18,True
E11175,Lena,Haddad,Legal,14083.27,2023-01-02,True
E11176,Amara,Rossi,Sales,14840.68,2021-09-17,True
E11177,Jonas,Schmidt,Legal,8848.87,2018-03-01,True
E11178,Ines,Dubois,Engineering,4931.29,2025-01-13,True
E11179,Amara,Ibrahim,Sales,7157.91,2025-04-16,True
E11180,Lena,Ibrahim,Finance,7246.78,2024-10-17,True
E11181,Kofi,Dubois,Finance,14579.86,2026-04-05,True
E11182,Sara,Ibrahim,Legal,5891.15,2018-11-14,True
E11183,Amara,Nair,Support,8112.36,2026-04-04,True
E11184,Amara,Silva,Engineering,3869.38,2020-02-25,True
E11185,Aarav,Sato,Operations,14320.24,2024-10-17,True
E11186,Hugo,Nakamura,Sales,11002.77,2024-08-04,True
E11187,Chen,Sato,People,6684.64,2025-11-04,True
E11188,Zofia,Haddad,Operations,11762.22,2026-09-26,True
E11189,Hugo,Novak,Operations,9985.23,2020-08-24,True
E11190,Sara,Costa,Finance,7533.84,2024-05-08,False
E11191,Sara,Larsen,People,12044.78,2024-12-07,False
E11192,Lena,Haddad,Support,14084.67,2022-09-03,True
E11193,Tomasz,Rossi,Finance,10690.01,2020-02-17,True
E11194,Rafael,Sato,Support,12864.79,2022-04-04,True
E11195,Zofia,Kowalski,People,6120.26,2026-01-24,False
E11196,Tomasz,Haddad,Legal,4530.17,2020-10-23,True
E11197,Tomasz,Nakamura,Finance,5778.98,2020-02-15,True
E11198,Aarav,Moreau,Marketing,3028.16,2026-09-26,True
E11199,Tomasz,Rossi,Sales,8277.75,2025-02-26,True
E11200,Nadia,Sato,Finance,12490.58,2023-12-05,True
E11201,Amara,Haddad,Support,11800.13,2018-12-01,True
E11202,Mateo,Kowalski,People,3816.23,2021-06-15,True
E11203,Chen,Haddad,People,13919.66,2025-09-08,True
E11204,Hugo,Novak,Operations,3733.1,2026-03-24,True
E11205,Chen,Larsen,Operations,3271.9,2018-06-28,True
E11206,Jonas,Costa,Marketing,3947.97,2023-11-10,True
E11207,Uma,Tanaka,Engineering,6370.56,2018-03-16,True
E11208,Tomasz,Rossi,Marketing,13832.26,2026-02-23,True
E11209,Jonas,Ibrahim,Operations,11738.21,2021-03-01,True
E11210,Uma,Nair,Engineering,11171.54,2022-05-16,True
E11211,Uma,Ibrahim,Engineering,4333.17,2022-09-16,False
E11212,Elena,Costa,Finance,3052.61,2022-05-27,True
E11213,Ines,Ibrahim,Legal,13721.34,2018-09-26,False
E11214,Hugo,Moreau,Legal,10077.84,2023-10-17,True
E11215,Sara,Haddad,Operations,11097.56,2021-05-23,True
E11216,Tomasz,Nair,People,5948.28,2020-11-14,True
E11217,Chen,Mensah,Marketing,7982.66,2025-01-05,True
E11218,Kofi,Moreau,Legal,6919.39,2024-03-15,True
E11219,Aarav,Schmidt,Engineering,2211.09,2026-06-09,True
E11220,Uma,Novak,Operations,12856.54,2019-04-03,True
E11221,Viktor,Silva,Operations,5074.12,2018-02-28,True
E11222,Hugo,Rossi,Engineering,5238.78,2025-10-16,True
E11223,Elena,Ibrahim,Sales,5564.77,2026-01-24,True
E11224,Viktor,Okafor,Legal,8715.32,2023-09-20,True
E11225,Priya,Petrov,Engineering,4485.16,2022-11-24,True
E11226,Zofia,Larsen,Operations,10783.95,2019-05-03,True
E11227,Zofia,Costa,Operations,7998.76,2022-10-18,True
E11228,Lena,Tanaka,Sales,10316.29,2025-05-18,True
E11229,Nadia,Nair,Operations,14884.06,2021-03-10,True
E11230,Tomasz,Nair,Marketing,12932.38,2021-04-19,True
E11231,Tomasz,Petrov,Engineering,3911.17,2020-02-23,True
E11232,Sara,Silva,Marketing,3565.18,2018-10-13,True
E11233,Nadia,Silva,Sales,13892.96,2018-02-25,True
E11234,Fatima,Mensah,People,5119.59,2019-07-16,False
E11235,Zofia,Haddad,Finance,6460.58,2024-11-20,True
E11236,Viktor,Dubois,Marketing,5713.12,2026-04-17,True
E11237,Omar,Moreau,Sales,4833.45,2025-01-17,True
E11238,Tomasz,Ibrahim,Finance,8766.11,2018-08-26,True
E11239,Kofi,Nakamura,Operations,5823.31,2024-02-07,True
E11240,Jonas,Mensah,Operations,9016.35,2022-08-17,False
E11241,Lena,Costa,Engineering,12461.74,2020-11-11,True
E11242,Priya,Ibrahim,Operations,6797.14,2025-10-25,True
E11243,Nadia,Haddad,Operations,3946.22,2024-09-02,True
E11244,Sara,Dubois,Sales,11297.72,2023-03-22,True
E11245,Aarav,Petrov,Marketing,2456.22,2021-06-27,True
E11246,Jonas,Costa,Sales,2171.31,2022-05-21,True
E11247,Chen,Mensah,Legal,10276.56,2021-01-24,True
E11248,Hugo,Haddad,Support,5245.46,2019-04-02,True
E11249,Ines,Haddad,Finance,13954.89,2019-04-26,True
E11250,Hugo,Rossi,Engineering,7041.71,2020-02-26,True
E11251,Lena,Petrov,Finance,2634.96,2018-09-18,True
E11252,Omar,Tanaka,Support,12447.98,2026-04-23,True
E11253,Amara,Ibrahim,Marketing,4185.85,2020-03-18,True
E11254,Kofi,Okafor,People,10361.88,2018-04-23,True
E11255,Nadia,Moreau,Sales,10502.49,2020-10-21,True
E11256,Amara,Novak,People,7460.09,2025-08-11,True
E11257,Lena,Novak,People,5029.82,2018-04-17,True
E11258,Elena,Costa,People,4304.78,2026-04-23,True
E11259,Elena,Nair,Sales,7342.04,2019-06-10,True
E11260,Fatima,Rossi,Support,14109.5,2026-03-09,True
E11261,Lena,Costa,Engineering,5978.16,2022-08-02,True
E11262,Chen,Mensah,Legal,11425.28,2023-09-03,False
E11263,Viktor,Schmidt,Operations,8909.71,2019-09-26,True
E11264,Fatima,Larsen,Sales,14379.08,2021-07-14,True
E11265,Priya,Okafor,Finance,3634.2,2018-02-26,True
E11266,Tomasz,Petrov,Support,2540.89,2022-10-04,True
E11267,Amara,Kowalski,People,11309.36,2021-07-26,False
E11268,Hugo,Kowalski,Engineering,9712.14,2018-10-18,False
E11269,Jonas,Sato,Operations,14123.83,2024-02-09,True
E11270,Priya,Mensah,Legal,2865.53,2025-05-13,True
E11271,Elena,Costa,Marketing,12572.15,2024-03-24,True
E11272,Ines,Silva,Support,2354.75,2018-12-07,False
E11273,Elena,Nair,Engineering,3427.82,2022-06-12,False
E11274,Rafael,Nair,Finance,4571.18,2019-10-21,True
E11275,Aarav,Kowalski,Finance,8861.48,2023-03-20,True
E11276,Viktor,Larsen,Support,5396.68,2024-03-27,True
E11277,Rafael,Schmidt,Support,3107.55,2025-07-09,True
E11278,Uma,Dubois,People,8470.18,2025-06-01,True
E11279,Amara,Costa,Operations,5509.71,2022-04-24,True
E11280,Priya,Moreau,Sales,8900.09,2026-06-19,True
E11281,Priya,Petrov,Finance,9191.71,2025-06-05,True
E11282,Hugo,Costa,Sales,13100.43,2018-02-12,True
E11283,Viktor,Novak,Support,10321.71,2022-04-26,True
E11284,Priya,Petrov,Finance,11114.79,2019-08-14,True
E11285,Mateo,Haddad,Support,12343.72,2023-04-16,True
E11286,Jonas,Nair,People,3640.69,2019-07-21,False
E11287,Sara,Kowalski,Engineering,11089.93,2024-09-12,True
E11288,Amara,Nakamura,Support,5654.06,2020-10-12,False
E11289,Mateo,Petrov,Operations,2391.91,2020-05-08,True
E11290,Ines,Silva,Finance,11912.51,2023-02-14,True
E11291,Jonas,Nakamura,Sales,3356.04,2019-08-05,True
E11292,Fatima,Ibrahim,Support,11077.55,2025-01-07,True
E11293,Tomasz,Novak,Finance,6187.56,2025-10-22,False
E11294,Sara,Schmidt,Sales,10077.17,2018-01-06,True
E11295,Kofi,Novak,People,14651.4,2018-11-26,False
E11296,Kofi,Petrov,Engineering,9045.94,2023-02-23,False
E11297,Amara,Larsen,Support,4096.52,2026-04-19,True
E11298,Elena,Nair,Engineering,5549.47,2025-08-09,True
E11299,Uma,Nakamura,Marketing,7940.07,2023-10-14,True
E11300,Omar,Mensah,Support,4733.46,2023-01-06,True
E11301,Rafael,Kowalski,Operations,10477.41,2020-06-24,True
E11302,Fatima,Nakamura,Marketing,10504.22,2020-08-22,True
E11303,Lena,Schmidt,Finance,11888.51,2026-09-18,True
E11304,Rafael,Nair,Sales,3808.45,2019-07-01,True
E11305,Hugo,Silva,People,2196.04,2022-09-02,True
E11306,Uma,Moreau,Operations,9057.9,2019-07-27,True
E11307,Priya,Schmidt,Sales,12700.19,2020-11-11,True
E11308,Omar,Okafor,Support,12190.37,2024-12-02,True
E11309,Mateo,Petrov,Legal,5999.3,2018-12-23,False
E11310,Tomasz,Dubois,Legal,12909.34,2023-03-09,True
E11311,Zofia,Dubois,Sales,6551.86,2024-07-08,True
E11312,Aarav,Tanaka,Legal,10318.47,2020-07-27,True
E11313,Rafael,Petrov,Finance,3037.93,2021-10-23,True
E11314,Jonas,Dubois,Sales,5623.21,2020-03-19,True
E11315,Fatima,Tanaka,Engineering,7505.03,2023-09-23,True
E11316,Nadia,Nair,Support,8453.3,2022-07-20,True
E11317,Viktor,Ibrahim,People,14887.56,2020-08-04,True
E11318,Mateo,Okafor,Marketing,5620.16,2021-11-20,True
E11319,Viktor,Okafor,Operations,9710.04,2022-02-06,False
E11320,Jonas,Costa,Sales,8605.49,2020-06-27,True
E11321,Aarav,Nair,Engineering,7743.51,2026-02-16,True
E11322,Nadia,Ibrahim,Engineering,7545.4,2024-04-21,False
E11323,Fatima,Nair,Marketing,3947.87,2025-10-06,True
E11324,Zofia,Mensah,Finance,3529.98,2018-02-10,True
E11325,Aarav,Mensah,Engineering,14958.84,2023-06-20,True
E11326,Omar,Larsen,Support,4703.14,2023-04-23,True
